1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,14
16,15
17,16
18,17
19,18
20,18
21,19
22,20
23,21
24,22
25,23
26,23
27,23
28,24
29,25
30,26
31,26
32,26
33,27
34,27
35,27
36,27
37,27
38,27
39,27
40,27
41,28
42,28
43,28
44,28
45,28
46,28
47,28
48,28
49,28
50,29
51,30
52,31
53,31
54,31
55,31
56,31
57,32
58,32
59,32
60,32
61,32
62,32
63,32
64,32
65,32
66,32
67,32
68,32
69,32
70,32
71,32
72,32
73,32
74,32
75,32
76,32
77,32
78,32
79,32
80,32
81,32
82,32
83,33
84,33
85,33
86,33
87,33
88,33
89,33
90,34
91,34
92,34
93,34
94,35
95,36
96,36
97,36
98,36
99,36
100,36
101,36
102,36
103,36
104,36
105,37
106,37
107,37
108,37
109,37
110,37
111,37
112,37
113,37
114,37
115,37
116,37
117,37
118,37
119,37
120,37
121,37
122,37
123,37
124,37
125,37
126,37
127,38
128,38
129,38
130,38
131,38
132,38
133,39
134,39
135,39
136,39
137,39
138,40
139,41
140,42
141,43
142,44
143,45
144,46
145,47
146,47
147,48
148,48
149,49
150,49
151,49
152,49
153,50
154,51
155,51
156,51
157,51
158,51
159,52
160,53
161,53
162,54
163,55
164,56
165,56
166,56
167,57
168,58
169,58
170,58
171,58
172,58
173,58
174,58
175,59
176,60
177,60
178,61
179,61
180,61
181,62
182,63
183,64
184,64
185,64
186,65
187,66
188,66
189,67
190,67
191,68
192,68
193,68
194,69
195,69
196,69
197,69
198,69
199,69
200,69
201,69
202,69
203,69
204,69
205,69
206,69
207,69
208,69
209,69
210,69
211,70
212,71
213,72
214,73
215,74
216,74
217,74
218,74
219,74
220,74
221,74
222,75
223,76
224,77
225,77
226,78
227,78
228,78
229,78
230,78
231,78
232,79
233,80
234,80
235,81
236,81
237,81
238,81
239,81
240,82
241,82
242,82
243,82
244,82
245,82
246,83
247,84
248,84
249,84
250,84
251,84
252,84
253,84
254,84
255,84
256,84
257,84
258,84
259,84
260,84
261,84
262,84
263,84
264,84
265,84
266,84
267,84
268,84
269,84
270,84
271,84
272,84
273,84
274,84
275,84
276,84
277,84
278,84
279,84
280,84
281,84
282,84
283,84
284,84
285,84
286,84
287,84
288,84
289,84
290,84
291,84
292,84
293,84
294,84
295,84
296,84
297,84
298,84
299,84
300,84
301,84
302,85
303,86
304,87
305,88
306,88
307,89
308,90
309,90
310,90
311,91
312,92
313,93
314,94
315,95
316,95
317,95
318,95
319,95
320,95
321,95
322,95
323,95
324,95
325,95
326,95
327,95
328,95
329,95
330,95
331,95
332,95
333,95
334,95
335,95
336,95
337,95
338,95
339,95
340,95
341,95
342,95
343,95
344,95
345,96
346,96
347,97
348,97
349,97
350,97
351,98
352,99
353,99
354,99
355,99
356,100
357,100
358,100
359,100
360,100
361,100
362,100
363,100
364,100
365,100
366,100
367,100
368,100
369,100
370,100
371,100
372,100
373,100
374,100
375,100
376,100
377,100
378,100
379,101
380,101
381,101
382,101
383,101
384,101
385,101
386,101
387,101
388,101
389,101
390,101
391,101
392,101
393,101
394,101
395,101
396,101
397,101
398,101
399,101
400,101
401,101
402,101
403,101
404,101
405,101
406,101
407,101
408,101
409,101
410,101
411,101
412,101
413,101
414,101
415,101
416,101
417,101
418,101
419,101
420,101
421,101
422,101
423,101
424,101
425,101
426,101
427,101
428,101
429,101
430,101
431,101
432,101
433,101
434,102
435,102
436,103
437,104
438,105
439,106
440,107
441,107
442,107
443,108
444,108
445,108
446,109
447,109
448,110
449,110
450,110
451,110
452,110
453,111
454,111
455,111
456,112
457,112
458,113
459,113
460,113
461,113
462,113
463,113
464,113
465,113
466,113
467,113
468,113
469,113
470,113
471,113
472,113
473,113
474,113
475,113
476,113
477,113
478,113
479,113
480,113
481,113
482,113
483,113
484,113
485,113
486,113
487,113
488,113
489,113
490,113
491,113
492,113
493,113
494,113
495,113
496,113
497,113
498,114
499,114
500,114
501,115
502,115
503,116
504,116
505,116
506,116
507,116
508,116
509,116
510,116
511,116
512,116
513,116
514,116
515,116
516,116
517,116
518,116
519,116
520,116
521,116
522,116
523,116
524,116
525,116
526,116
527,116
528,116
529,116
530,116
531,116
532,116
533,117
534,117
535,117
536,118
537,119
538,119
539,119
540,119
541,119
542,119
543,119
544,119
545,119
546,119
547,119
548,119
549,119
550,119
551,119
552,119
553,119
554,119
555,119
556,119
557,119
558,119
559,119
560,119
561,119
562,119
563,119
564,119
565,119
566,119
